Feature,IC_Original,Abs_IC_Original
技術指標_月RSI(10),0.1311086135781448,0.1311086135781448
技術指標_月RSI(5),0.12782854496013996,0.12782854496013996
技術指標_週RSI(10),0.12430469291681236,0.12430469291681236
技術指標_乖離率(250日),0.1242396993347517,0.1242396993347517
技術指標_週RSI(5),0.11906658472142802,0.11906658472142802
技術指標_乖離率(60日),0.11638229846018248,0.11638229846018248
技術指標_乖離率(20日),0.11531621432341482,0.11531621432341482
個股19天乖離率,0.11531229742866148,0.11531229742866148
技術指標_RSI(10),0.11217038905451168,0.11217038905451168
個股10天乖離率,0.10770358029810011,0.10770358029810011
技術指標_季RSI(5),0.1074121105784413,0.1074121105784413
個股10天報酬率,0.10439047599979816,0.10439047599979816
個股20天報酬率,0.103799015917284,0.103799015917284
技術指標_RSI(5),0.09999210026481484,0.09999210026481484
個股5天報酬率,0.09759466063375555,0.09759466063375555
技術指標_季RSI(10),0.09367153690768985,0.09367153690768985
技術指標_月DIF-月MACD,0.09135130442839258,0.09135130442839258
技術指標_週MACD,0.09100749612157506,0.09100749612157506
技術指標_MACD,0.09027307620210463,0.09027307620210463
個股券商分點籌碼分析_交易賣出佔有率(%),0.08980610613364307,0.08980610613364307
個股券商分點籌碼分析_分點賣出熱門度(%),0.08923651569242241,0.08923651569242241
個股5天乖離率,0.08922843244092217,0.08922843244092217
官股券商_賣張,0.08429007098043624,0.08429007098043624
個股券商分點籌碼分析_分點交易熱門度(%),0.08398972747010024,0.08398972747010024
賣超第15名分點金額增減(千),-0.08362624384144302,0.08362624384144302
個股券商分點籌碼分析_交易買賣佔有率(%),0.08346260320515615,0.08346260320515615
賣超第15名分點賣金額(千),0.08315538030807675,0.08315538030807675
賣超第14名分點金額增減(千),-0.08308588916405742,0.08308588916405742
賣超第13名分點金額增減(千),-0.0828234407158414,0.0828234407158414
賣超第14名分點賣金額(千),0.08229076089626321,0.08229076089626321
賣超第13名分點賣金額(千),0.08221188574007135,0.08221188574007135
買超第9名分點買金額(千),0.0820733975986495,0.0820733975986495
賣超第12名分點金額增減(千),-0.08202089014002696,0.08202089014002696
賣超第11名分點金額增減(千),-0.0818660036574657,0.0818660036574657
買超第7名分點金額增減(千),0.08177807314139836,0.08177807314139836
買超第13名分點買金額(千),0.08176605170734237,0.08176605170734237
買超第6名分點金額增減(千),0.08173974548562646,0.08173974548562646
買超第7名分點買金額(千),0.08171520735995363,0.08171520735995363
買超第9名分點金額增減(千),0.08170308295915167,0.08170308295915167
買超第8名分點金額增減(千),0.08152422133825306,0.08152422133825306
買超第6名分點買金額(千),0.08152391887000907,0.08152391887000907
買超第14名分點金額增減(千),0.08145220057889524,0.08145220057889524
買超第12名分點買金額(千),0.08143617557463834,0.08143617557463834
買超第5名分點金額增減(千),0.08141165648926811,0.08141165648926811
賣超第12名分點賣金額(千),0.08140636229190823,0.08140636229190823
買超第15名分點買金額(千),0.08138242535714629,0.08138242535714629
買超第13名分點金額增減(千),0.08137345353558728,0.08137345353558728
買超第8名分點買金額(千),0.08137280654863029,0.08137280654863029
買超第15名分點金額增減(千),0.081358059033312,0.081358059033312
買超第11名分點金額增減(千),0.08133703058209914,0.08133703058209914
買超第10名分點金額增減(千),0.08128961882268981,0.08128961882268981
買超第12名分點金額增減(千),0.08125822165830317,0.08125822165830317
賣超第11名分點賣金額(千),0.08122014952909758,0.08122014952909758
賣超第10名分點金額增減(千),-0.08120520508639721,0.08120520508639721
買超第4名分點金額增減(千),0.08118612534502884,0.08118612534502884
買超第14名分點買金額(千),0.08117372088694974,0.08117372088694974
買超第11名分點買金額(千),0.08116504970792962,0.08116504970792962
買超第5名分點買金額(千),0.08113162235933433,0.08113162235933433
買超第10名分點買金額(千),0.08111937408866915,0.08111937408866915
賣超第15名分點前1天金額增減(千),-0.08107104090227674,0.08107104090227674
買超第4名分點買金額(千),0.08100857134144049,0.08100857134144049
賣超第10名分點賣金額(千),0.08099171695158229,0.08099171695158229
賣超第9名分點金額增減(千),-0.08089121394632902,0.08089121394632902
賣超第13名分點前1天金額增減(千),-0.08082811539932326,0.08082811539932326
賣超第9名分點賣金額(千),0.08079500493590706,0.08079500493590706
個股券商分點籌碼分析_分點買進熱門度(%),0.0807232971565721,0.0807232971565721
官股券商_買張,0.08071761950161947,0.08071761950161947
賣超第14名分點前1天金額增減(千),-0.08064709898574063,0.08064709898574063
賣超第12名分點前1天賣金額(千),0.08061783725442105,0.08061783725442105
賣超第8名分點金額增減(千),-0.08057670479480564,0.08057670479480564
買超第2名分點買金額(千),0.08056546674695494,0.08056546674695494
買超第3名分點買金額(千),0.0805079053720619,0.0805079053720619
買超第2名分點金額增減(千),0.08049460182877315,0.08049460182877315
賣超第11名分點前1天金額增減(千),-0.08047595930987932,0.08047595930987932
賣超第12名分點前1天金額增減(千),-0.08045632932867247,0.08045632932867247
買超第3名分點金額增減(千),0.08042491677350923,0.08042491677350923
買超第1名分點買金額(千),0.08032196676336936,0.08032196676336936
賣超第15名分點前1天賣金額(千),0.08031093635158361,0.08031093635158361
賣超第14名分點前1天賣金額(千),0.08021476066789818,0.08021476066789818
買超第1名分點金額增減(千),0.08017333557402893,0.08017333557402893
賣超第13名分點前1天賣金額(千),0.08016185638275734,0.08016185638275734
賣超第8名分點賣金額(千),0.08004088285383977,0.08004088285383977
賣超第15名分點張增減,-0.08002587514449679,0.08002587514449679
賣超第7名分點金額增減(千),-0.07999414435558705,0.07999414435558705
賣超第11名分點前1天賣金額(千),0.07987897355827435,0.07987897355827435
賣超第9名分點前1天金額增減(千),-0.07982387370587041,0.07982387370587041
賣超第10名分點前1天金額增減(千),-0.07978247381737398,0.07978247381737398
買超第9名分點前1天金額增減(千),0.0797543080778125,0.0797543080778125
賣超第14名分點張增減,-0.0797364973780163,0.0797364973780163
賣超第6名分點金額增減(千),-0.0797280405238105,0.0797280405238105
賣超第9名分點前1天賣金額(千),0.07959943335326375,0.07959943335326375
買超第8名分點前1天金額增減(千),0.07956796409455787,0.07956796409455787
賣超第10名分點前1天賣金額(千),0.07956441372863429,0.07956441372863429
買超第9名分點前1天買金額(千),0.07954826245773772,0.07954826245773772
賣超第15名分點賣張,0.07953437062321274,0.07953437062321274
買超第11名分點前1天買金額(千),0.07950539807093808,0.07950539807093808
賣超第13名分點張增減,-0.0793556408178659,0.0793556408178659
賣超第7名分點賣金額(千),0.07935190878508364,0.07935190878508364
買超第8名分點前1天買金額(千),0.0793370926236563,0.0793370926236563
買超第13名分點前1天買金額(千),0.07929949185374394,0.07929949185374394
買超第7名分點前1天金額增減(千),0.07924014671159794,0.07924014671159794
買超第14名分點前1天買金額(千),0.0792302952809745,0.0792302952809745
賣超第14名分點賣張,0.07915602304781161,0.07915602304781161
買超第15名分點前1天買金額(千),0.07915357849005791,0.07915357849005791
買超第9名分點買張,0.07914646168548431,0.07914646168548431
買超第12名分點前1天金額增減(千),0.07913258183860776,0.07913258183860776
賣超第6名分點賣金額(千),0.0791264822291488,0.0791264822291488
賣超第8名分點前1天金額增減(千),-0.07912605909524549,0.07912605909524549
買超第10名分點前1天金額增減(千),0.079084249559442,0.079084249559442
買超第11名分點前1天金額增減(千),0.07907799524647077,0.07907799524647077
買超第7名分點前1天買金額(千),0.07907577820701331,0.07907577820701331
賣超第13名分點賣張,0.07907147783341638,0.07907147783341638
買超第13名分點前1天金額增減(千),0.07905706157646993,0.07905706157646993
買超第15名分點前1天金額增減(千),0.07901403752375201,0.07901403752375201
買超第14名分點前1天金額增減(千),0.07889109862114041,0.07889109862114041
買超第10名分點前1天買金額(千),0.07883007109279383,0.07883007109279383
買超第6名分點前1天金額增減(千),0.07879186711067522,0.07879186711067522
買超第7名分點買張,0.07877863992818264,0.07877863992818264
買超第7名分點張增減,0.07870880839595673,0.07870880839595673
賣超第8名分點前1天賣金額(千),0.0786970158177163,0.0786970158177163
買超第6名分點買張,0.07865609978340497,0.07865609978340497
賣超第7名分點前1天金額增減(千),-0.07864862729703263,0.07864862729703263
買超第6名分點前1天買金額(千),0.07863061591453613,0.07863061591453613
買超第6名分點張增減,0.07862210702232426,0.07862210702232426
買超第5名分點前1天金額增減(千),0.07861377280968197,0.07861377280968197
賣超第12名分點張增減,-0.07857651829862276,0.07857651829862276
賣超第12名分點賣張,0.07855902687931901,0.07855902687931901
買超第12名分點前1天買金額(千),0.07852521085905251,0.07852521085905251
買超第8名分點買張,0.07849336490175038,0.07849336490175038
買超第8名分點張增減,0.07841828262025877,0.07841828262025877
賣超第5名分點金額增減(千),-0.07839903292487017,0.07839903292487017
買超第9名分點張增減,0.07826205027364623,0.07826205027364623
買超第13名分點買張,0.0782454705735394,0.0782454705735394
買超第5名分點前1天買金額(千),0.07824401386822043,0.07824401386822043
買超第12名分點買張,0.07820285884229654,0.07820285884229654
賣超第11名分點張增減,-0.07819172519941447,0.07819172519941447
買超第4名分點買張,0.07812838020144443,0.07812838020144443
買超第5名分點張增減,0.07810090689514128,0.07810090689514128
買超第5名分點買張,0.07801710421118997,0.07801710421118997
賣超第7名分點前1天賣金額(千),0.0779993303754011,0.0779993303754011
賣超第5名分點賣金額(千),0.077979554265514,0.077979554265514
買超第11名分點買張,0.0779785552319247,0.0779785552319247
買超第10名分點買張,0.07797490671302464,0.07797490671302464
買超第4名分點前1天金額增減(千),0.07797218172366041,0.07797218172366041
買超第4名分點張增減,0.07787896988104545,0.07787896988104545
賣超第6名分點前1天賣金額(千),0.07784802010912972,0.07784802010912972
賣超第6名分點前1天金額增減(千),-0.07784063256725246,0.07784063256725246
買超第4名分點前1天買金額(千),0.07783317944311752,0.07783317944311752
買超第15名分點買張,0.07783086976658876,0.07783086976658876
買超第10名分點張增減,0.07782933437181866,0.07782933437181866
買超第14名分點買張,0.07778731675794552,0.07778731675794552
買超第11名分點張增減,0.07777238782632608,0.07777238782632608
賣超第11名分點賣張,0.07771511412395757,0.07771511412395757
賣超第10名分點賣張,0.07770611758264936,0.07770611758264936
賣超第4名分點金額增減(千),-0.07770410390658929,0.07770410390658929
買超第13名分點張增減,0.0776391483377477,0.0776391483377477
買超第12名分點張增減,0.07756665526615217,0.07756665526615217
賣超第10名分點張增減,-0.07752298896982954,0.07752298896982954
買超第14名分點張增減,0.07752240362496725,0.07752240362496725
賣超第4名分點賣金額(千),0.07749877515163067,0.07749877515163067
買超第3名分點買張,0.07748008759844097,0.07748008759844097
賣超第15名分點前1天張增減,-0.07744388103550395,0.07744388103550395
買超第3名分點前1天金額增減(千),0.07744246116918127,0.07744246116918127
買超第3名分點前1天買金額(千),0.07743128492610893,0.07743128492610893
買超第15名分點張增減,0.07740592817764155,0.07740592817764155
買超第2名分點前1天金額增減(千),0.07732197690719167,0.07732197690719167
買超第2名分點買張,0.07730196458425741,0.07730196458425741
賣超第5名分點前1天金額增減(千),-0.0772165143204779,0.0772165143204779
賣超第9名分點賣張,0.0772089952126379,0.0772089952126379
買超第3名分點張增減,0.07719453696648912,0.07719453696648912
賣超第9名分點張增減,-0.07716494515998472,0.07716494515998472
賣超第13名分點前1天張增減,-0.07697630419820131,0.07697630419820131
賣超第15名分點前1天賣張,0.07694364331167793,0.07694364331167793
買超第2名分點前1天買金額(千),0.0769168244935047,0.0769168244935047
賣超第14名分點前1天張增減,-0.07690136792287396,0.07690136792287396
買超第2名分點張增減,0.07683687077290512,0.07683687077290512
買超第1名分點買張,0.07682705611429033,0.07682705611429033
賣超第5名分點前1天賣金額(千),0.07682461365344562,0.07682461365344562
賣超第12名分點前1天賣張,0.07679442690663289,0.07679442690663289
賣超第3名分點金額增減(千),-0.07676308252781092,0.07676308252781092
賣超第3名分點賣金額(千),0.076759887134471,0.076759887134471
賣超第12名分點前1天張增減,-0.07671744762343793,0.07671744762343793
賣超第11名分點前1天張增減,-0.07669335085261789,0.07669335085261789
賣超第8名分點張增減,-0.07665277906109075,0.07665277906109075
買超第11名分點前1天買張,0.07665023582047396,0.07665023582047396
賣超第13名分點前1天賣張,0.07658520221797124,0.07658520221797124
買超第9名分點前1天買張,0.07656009676801277,0.07656009676801277
賣超第8名分點賣張,0.07646638554613748,0.07646638554613748
賣超第14名分點前1天賣張,0.07640934786671645,0.07640934786671645
賣超第11名分點前1天賣張,0.07640388102192928,0.07640388102192928
買超第9名分點前1天張增減,0.07637436478924918,0.07637436478924918
買超第13名分點前1天買張,0.07633799497289154,0.07633799497289154
買超第7名分點前1天買張,0.07627377462826558,0.07627377462826558
買超第15名分點前1天買張,0.07623065136138761,0.07623065136138761
買超第1名分點張增減,0.07620351963377991,0.07620351963377991
買超第11名分點前1天張增減,0.07619083646082896,0.07619083646082896
買超第1名分點前1天買金額(千),0.0761864793574375,0.0761864793574375
買超第12名分點前1天張增減,0.07617091197360168,0.07617091197360168
買超第8名分點前1天張增減,0.07614582491936842,0.07614582491936842
買超第8名分點前1天買張,0.07611313123623446,0.07611313123623446
賣超第9名分點前1天賣張,0.0761057910921475,0.0761057910921475
買超第13名分點前1天張增減,0.07609638130594104,0.07609638130594104
買超第14名分點前1天買張,0.07609563800034737,0.07609563800034737
買超第1名分點前1天金額增減(千),0.07608917830874204,0.07608917830874204
賣超第4名分點前1天金額增減(千),-0.07599904049650522,0.07599904049650522
買超第10名分點前1天張增減,0.07598789812102702,0.07598789812102702
買超第7名分點前1天張增減,0.07598497541497506,0.07598497541497506
賣超第10名分點前1天張增減,-0.07597019814387364,0.07597019814387364
賣超第7名分點張增減,-0.07596010859944446,0.07596010859944446
賣超第10名分點前1天賣張,0.0759593700987149,0.0759593700987149
買超第15名分點前1天張增減,0.07590828194090263,0.07590828194090263
賣超第9名分點前1天張增減,-0.07585097634447933,0.07585097634447933
賣超第2名分點金額增減(千),-0.0758251199560861,0.0758251199560861
賣超第7名分點賣張,0.07581184217386688,0.07581184217386688
買超第14名分點前1天張增減,0.07572696638242646,0.07572696638242646
買超第6名分點前1天買張,0.07568666791432975,0.07568666791432975
買超第6名分點前1天張增減,0.07568507141249789,0.07568507141249789
買超第10名分點前1天買張,0.07568086862488485,0.07568086862488485
賣超第2名分點賣金額(千),0.07564226110574326,0.07564226110574326
賣超第6名分點張增減,-0.07562233613969108,0.07562233613969108
賣超第6名分點賣張,0.07546970181788969,0.07546970181788969
賣超第4名分點前1天賣金額(千),0.07543717044877578,0.07543717044877578
買超第7名分點前2天買金額(千),0.07541251261611583,0.07541251261611583
買超第7名分點前2天金額增減(千),0.07540934542924527,0.07540934542924527
買超第8名分點前2天金額增減(千),0.0754032347303558,0.0754032347303558
買超第12名分點前1天買張,0.07539912770416744,0.07539912770416744
買超第8名分點前2天買金額(千),0.07539387841619158,0.07539387841619158
買超第5名分點前1天張增減,0.07536704108260012,0.07536704108260012
買超第11名分點前2天買金額(千),0.07536367830562474,0.07536367830562474
賣超第15名分點前2天金額增減(千),-0.07523403486382649,0.07523403486382649
賣超第8名分點前1天張增減,-0.0752234501099206,0.0752234501099206
買超第9名分點前2天金額增減(千),0.07521317061491732,0.07521317061491732
賣超第8名分點前1天賣張,0.07517072014110125,0.07517072014110125
買超第5名分點前1天買張,0.0751207050785788,0.0751207050785788
買超第6名分點前2天金額增減(千),0.07510805517304754,0.07510805517304754
買超第6名分點前2天買金額(千),0.07505196850679297,0.07505196850679297
買超第12名分點前2天買金額(千),0.07503316476754676,0.07503316476754676
買超第12名分點前2天金額增減(千),0.07501005904565763,0.07501005904565763
買超第5名分點前2天金額增減(千),0.07495164361627765,0.07495164361627765
買超第9名分點前2天買金額(千),0.07494846220060067,0.07494846220060067
買超第10名分點前2天金額增減(千),0.07493481033815357,0.07493481033815357
買超第11名分點前2天金額增減(千),0.07485254870813375,0.07485254870813375
賣超第14名分點前2天金額增減(千),-0.07480502533061932,0.07480502533061932
買超第10名分點前2天買金額(千),0.07479339305034188,0.07479339305034188
買超第13名分點前2天金額增減(千),0.07471697010491937,0.07471697010491937
賣超第12名分點前2天金額增減(千),-0.07467098601930457,0.07467098601930457
賣超第15名分點前2天賣金額(千),0.07466973761642806,0.07466973761642806
買超第4名分點前2天金額增減(千),0.07465681540216881,0.07465681540216881
賣超第7名分點前1天張增減,-0.07464551470318931,0.07464551470318931
買超第4名分點前1天張增減,0.07461778927813055,0.07461778927813055
賣超第13名分點前2天金額增減(千),-0.0746137553279354,0.0746137553279354
賣超第3名分點前1天賣金額(千),0.07457649018142287,0.07457649018142287
買超第14名分點前2天金額增減(千),0.07456155397240777,0.07456155397240777
買超第3名分點前2天金額增減(千),0.0745385562032256,0.0745385562032256
賣超第3名分點前1天金額增減(千),-0.07449863474139086,0.07449863474139086
買超第4名分點前1天買張,0.07446537346503448,0.07446537346503448
賣超第11名分點前2天金額增減(千),-0.07443681872192767,0.07443681872192767
買超第4名分點前2天買金額(千),0.07441119259454171,0.07441119259454171
賣超第12名分點前2天賣金額(千),0.07439042147183614,0.07439042147183614
買超第5名分點前2天買金額(千),0.07438843480979061,0.07438843480979061
買超第14名分點前2天買金額(千),0.07436387209287947,0.07436387209287947
買超第3名分點前2天買金額(千),0.07435860737125856,0.07435860737125856
賣超第9名分點前2天金額增減(千),-0.07435531299440254,0.07435531299440254
賣超第13名分點前2天賣金額(千),0.07434960425110428,0.07434960425110428
買超第3名分點前1天買張,0.07433871702721867,0.07433871702721867
買超第15名分點前2天金額增減(千),0.074308693330558,0.074308693330558
賣超第11名分點前2天賣金額(千),0.07428901368937585,0.07428901368937585
賣超第10名分點前2天金額增減(千),-0.0742263805937542,0.0742263805937542
技術指標_DIF-MACD,0.0742056693551376,0.0742056693551376
賣超第7名分點前1天賣張,0.07417078533509608,0.07417078533509608
賣超第5名分點張增減,-0.07414401820108713,0.07414401820108713
買超第2名分點前2天金額增減(千),0.07413384348563512,0.07413384348563512
賣超第14名分點前2天賣金額(千),0.07412702135671602,0.07412702135671602
買超第15名分點前2天買金額(千),0.07412218364924689,0.07412218364924689
賣超第5名分點賣張,0.0741007750175182,0.0741007750175182
賣超第9名分點前2天賣金額(千),0.07405446569444367,0.07405446569444367
買超第13名分點前2天買金額(千),0.07401331458925996,0.07401331458925996
賣超第6名分點前1天賣張,0.07397963997259926,0.07397963997259926
買超第3名分點前1天張增減,0.0739727370083128,0.0739727370083128
賣超第8名分點前2天金額增減(千),-0.07393453043672613,0.07393453043672613
賣超第7名分點前2天金額增減(千),-0.07385942593733308,0.07385942593733308
賣超第6名分點前1天張增減,-0.07378341882356085,0.07378341882356085
買超第2名分點前2天買金額(千),0.07372560779904318,0.07372560779904318
賣超第7名分點前2天賣金額(千),0.07364538991218494,0.07364538991218494
買超第2名分點前1天張增減,0.07359994055334933,0.07359994055334933
賣超第10名分點前2天賣金額(千),0.07351134671252849,0.07351134671252849
賣超第8名分點前2天賣金額(千),0.07345498905453114,0.07345498905453114
賣超第2名分點前1天金額增減(千),-0.07344847157855845,0.07344847157855845
賣超第4名分點賣張,0.07344700955921779,0.07344700955921779
賣超第6名分點前2天金額增減(千),-0.07332396672027301,0.07332396672027301
賣超第4名分點張增減,-0.07326768835649754,0.07326768835649754
買超第2名分點前1天買張,0.0732576507948882,0.0732576507948882
賣超第2名分點前1天賣金額(千),0.07312647580703653,0.07312647580703653
賣超第5名分點前1天賣張,0.07301809743961123,0.07301809743961123
賣超第5名分點前1天張增減,-0.07298767018920516,0.07298767018920516
賣超第1名分點賣金額(千),0.0728814257629265,0.0728814257629265
買超第1名分點前2天金額增減(千),0.07284223811635306,0.07284223811635306
賣超第6名分點前2天賣金額(千),0.0728206872051341,0.0728206872051341
賣超第1名分點金額增減(千),-0.07270557533470129,0.07270557533470129
買超第1名分點前2天買金額(千),0.0726844111327633,0.0726844111327633
賣超第5名分點前2天金額增減(千),-0.07258175766183234,0.07258175766183234
賣超第3名分點賣張,0.0724480335518571,0.0724480335518571
賣超第5名分點前2天賣金額(千),0.07228517257123326,0.07228517257123326
賣超第15名分點賣均值(千),0.0722611173557743,0.0722611173557743
買超第5名分點前3天金額增減(千),0.07210120175054281,0.07210120175054281
賣超第3名分點張增減,-0.0720038695654894,0.0720038695654894
買超第6名分點前3天金額增減(千),0.07198645284846965,0.07198645284846965
買超第3名分點前3天金額增減(千),0.07198572823032022,0.07198572823032022
買超第4名分點前3天金額增減(千),0.07195964308745183,0.07195964308745183
買超第3名分點前3天買金額(千),0.07194379821486756,0.07194379821486756
賣超第4名分點前2天金額增減(千),-0.07193703159838535,0.07193703159838535
買超第12名分點前2天買張,0.07185978693045525,0.07185978693045525
買超第7名分點前2天買張,0.07183363280648444,0.07183363280648444
賣超第13名分點賣均值(千),0.07182208158721202,0.07182208158721202
買超第1名分點前1天買張,0.07179459373756795,0.07179459373756795
買超第8名分點前2天張增減,0.07177296917465521,0.07177296917465521
買超第4名分點前3天買金額(千),0.07176061213645225,0.07176061213645225
買超第2名分點前3天金額增減(千),0.0717504042337159,0.0717504042337159
買超第5名分點前3天買金額(千),0.0717369309454258,0.0717369309454258
買超第11名分點前2天買張,0.07167411335584811,0.07167411335584811
買超第8名分點前2天買張,0.07163008849682517,0.07163008849682517
賣超第4名分點前2天賣金額(千),0.07161096323858075,0.07161096323858075
賣超第4名分點前1天張增減,-0.07156867126809179,0.07156867126809179
買超第7名分點前2天張增減,0.07155911368818851,0.07155911368818851
買超第6名分點前2天買張,0.07152050227143374,0.07152050227143374
買超第2名分點前3天買金額(千),0.07151739048320219,0.07151739048320219
買超第6名分點前3天買金額(千),0.07145007778790391,0.07145007778790391
買超第9名分點前3天金額增減(千),0.07139274056864776,0.07139274056864776
買超第9名分點前2天張增減,0.07138835875032905,0.07138835875032905
買超第1名分點前1天張增減,0.07134251583046264,0.07134251583046264
賣超第4名分點前1天賣張,0.07131727522107086,0.07131727522107086
買超第12名分點前2天張增減,0.0713154215033272,0.0713154215033272
賣超第15名分點前2天張增減,-0.07129556644266262,0.07129556644266262
買超第7名分點前3天金額增減(千),0.07128137421723252,0.07128137421723252
買超第9名分點前3天買金額(千),0.07126149359741066,0.07126149359741066
買超第8名分點前3天金額增減(千),0.07123382430887455,0.07123382430887455
賣超第14名分點賣均值(千),0.07122134410298354,0.07122134410298354
買超第6名分點前2天張增減,0.07121150335023363,0.07121150335023363
買超第10名分點前2天買張,0.07118664860896853,0.07118664860896853
買超第5名分點前2天張增減,0.07116528458307232,0.07116528458307232
買超第9名分點前2天買張,0.07116200644700023,0.07116200644700023
買超第10名分點前2天張增減,0.07111194555699783,0.07111194555699783
買超第11名分點前2天張增減,0.07109737649862673,0.07109737649862673
買超第4名分點前2天買張,0.07103082950184683,0.07103082950184683
買超第3名分點前2天買張,0.0710025743696631,0.0710025743696631
買超第4名分點前2天張增減,0.07100003789848061,0.07100003789848061
買超第5名分點前2天買張,0.0709977440710184,0.0709977440710184
賣超第3名分點前2天金額增減(千),-0.07092790337148915,0.07092790337148915
買超第13名分點前2天張增減,0.07089159997431406,0.07089159997431406
買超第14名分點前2天張增減,0.07087293319614625,0.07087293319614625
技術指標_週DIF-週MACD,0.0708536320777777,0.0708536320777777
買超第3名分點前2天張增減,0.07085019694051735,0.07085019694051735
賣超第13名分點前2天張增減,-0.07080711635209587,0.07080711635209587
賣超第15名分點前2天賣張,0.0708070455481913,0.0708070455481913
賣超第13名分點前2天賣張,0.07080677693930428,0.07080677693930428
賣超第14名分點前2天張增減,-0.07080661092653076,0.07080661092653076
買超第14名分點前2天買張,0.07079596922990691,0.07079596922990691
賣超第12名分點前2天張增減,-0.07072603980046957,0.07072603980046957
賣超第3名分點前2天賣金額(千),0.0706869535312791,0.0706869535312791
買超第10名分點前3天金額增減(千),0.07067825448693245,0.07067825448693245
買超第7名分點前3天買金額(千),0.07066140644911334,0.07066140644911334
買超第11名分點前3天買金額(千),0.07065912057036874,0.07065912057036874
賣超第12名分點賣均值(千),0.07064541911063568,0.07064541911063568
賣超第2名分點賣張,0.07063912057531854,0.07063912057531854
買超第15名分點前2天張增減,0.07060925757204271,0.07060925757204271
買超第15名分點前2天買張,0.07054642446375195,0.07054642446375195
買超第13名分點前2天買張,0.07052481758176418,0.07052481758176418
買超第12名分點前3天金額增減(千),0.07051692140524413,0.07051692140524413
買超第14名分點買均值(千),0.07050639356186243,0.07050639356186243
賣超第12名分點前3天金額增減(千),-0.07048446211717582,0.07048446211717582
賣超第2名分點張增減,-0.07047168507031498,0.07047168507031498
買超第8名分點前3天買金額(千),0.070455182161251,0.070455182161251
賣超第3名分點前1天賣張,0.07043260398068515,0.07043260398068515
買超第11名分點前3天金額增減(千),0.07043067873680557,0.07043067873680557
賣超第1名分點前1天賣金額(千),0.07040313076746221,0.07040313076746221
賣超第11名分點前2天張增減,-0.07038316456701034,0.07038316456701034
賣超第15名分點前1天賣均值(千),0.07037920196974429,0.07037920196974429
買超第10名分點前3天買金額(千),0.07037134597149414,0.07037134597149414
賣超第12名分點前2天賣張,0.07033965993331305,0.07033965993331305
賣超第11名分點前2天賣張,0.07033587435222759,0.07033587435222759
賣超第13名分點前3天金額增減(千),-0.07032442560860047,0.07032442560860047
賣超第14名分點前2天賣張,0.0703062852363086,0.0703062852363086
賣超第15名分點前3天金額增減(千),-0.07027650766010794,0.07027650766010794
買超第13名分點前3天買金額(千),0.07022150635842651,0.07022150635842651
買超第2名分點前2天張增減,0.07019272403410852,0.07019272403410852
賣超第12名分點前3天賣金額(千),0.07019013854764336,0.07019013854764336
買超第12名分點前3天買金額(千),0.07018608691754179,0.07018608691754179
賣超第9名分點前3天金額增減(千),-0.07018030202602946,0.07018030202602946
賣超第11名分點前3天金額增減(千),-0.07015078598360108,0.07015078598360108
買超第1名分點前3天金額增減(千),0.07014751178666,0.07014751178666
賣超第1名分點前1天金額增減(千),-0.07012907182283967,0.07012907182283967
賣超第10名分點前3天金額增減(千),-0.07012240273219457,0.07012240273219457
買超第1名分點前3天買金額(千),0.07012035688881754,0.07012035688881754
買超第10名分點買均值(千),0.07011348381783943,0.07011348381783943
買超第2名分點前2天買張,0.0700774151007513,0.0700774151007513
賣超第13名分點前1天賣均值(千),0.07004577656411544,0.07004577656411544
買超第13名分點買均值(千),0.07002680791887458,0.07002680791887458
賣超第2名分點前2天金額增減(千),-0.07002451216661043,0.07002451216661043
賣超第9名分點前2天張增減,-0.069988080595253,0.069988080595253
賣超第13名分點前3天賣金額(千),0.06998144517421656,0.06998144517421656
賣超第9名分點前3天賣金額(千),0.0699591099191104,0.0699591099191104
賣超第14名分點前3天金額增減(千),-0.06993954220152025,0.06993954220152025
賣超第10名分點前2天張增減,-0.06989921356551201,0.06989921356551201
買超第15名分點買均值(千),0.06987315882567308,0.06987315882567308
買超第13名分點前3天金額增減(千),0.06986589768478,0.06986589768478
賣超第2名分點前2天賣金額(千),0.06978145814602425,0.06978145814602425
賣超第9名分點前2天賣張,0.06971932134136133,0.06971932134136133
賣超第11名分點前3天賣金額(千),0.06970376091464725,0.06970376091464725
賣超第8名分點前3天金額增減(千),-0.06968198936446658,0.06968198936446658
賣超第3名分點前1天張增減,-0.06966093952298244,0.06966093952298244
賣超第8名分點前2天張增減,-0.06965809948363533,0.06965809948363533
賣超第14名分點前1天賣均值(千),0.06963869277136013,0.06963869277136013
賣超第10名分點賣均值(千),0.06963702020278374,0.06963702020278374
買超第12名分點買均值(千),0.06960280434227721,0.06960280434227721
賣超第15名分點前3天賣金額(千),0.06956873155173277,0.06956873155173277
賣超第11名分點賣均值(千),0.06955438996423623,0.06955438996423623
賣超第7名分點前2天賣張,0.06949403328335403,0.06949403328335403
買超第11名分點買均值(千),0.06949372021592574,0.06949372021592574
賣超第8名分點前2天賣張,0.0694882795709787,0.0694882795709787
賣超第10名分點前2天賣張,0.0694747447590951,0.0694747447590951
賣超第10名分點前3天賣金額(千),0.0694493556102408,0.0694493556102408
賣超第7名分點前2天張增減,-0.06939799630700429,0.06939799630700429
買超第15名分點前3天買金額(千),0.06931161129541565,0.06931161129541565
